Date,Food,Mines,Oil,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars,Trans,Utils,Rtail,Finan,Other
196305,   3.71,   2.82,  -0.19,   1.59,   3.33,   1.33,  -1.30,   0.72,   6.65,   4.60,   4.58,   8.28,   3.84,   1.04,   2.85,   0.52,  -0.24
196306,  -0.59,  -1.93,   1.28,  -1.36,   0.13,  -3.38,  -2.09,  -1.10,  -3.75,   0.42,  -4.95,  -3.45,  -1.04,  -1.13,  -1.29,  -0.98,  -1.93
196307,  -0.15,  -1.72,   2.30,   1.29,  -0.23,  -1.18,  -0.56,  -0.31,  -1.59,  -2.62,  -1.53,   0.37,  -2.92,   0.81,  -1.12,  -0.65,  -0.17
196308,   4.60,   5.42,   4.26,   4.44,   5.32,   4.61,   8.56,   5.91,   8.35,   3.47,   4.84,   6.99,   5.89,   4.12,   6.55,   4.29,   5.24
196309,  -1.26,  -2.35,  -3.40,  -2.74,  -1.46,  -0.78,  -3.44,  -1.92,   0.27,  -2.90,  -0.26,   0.41,  -4.18,  -2.49,   1.04,  -3.23,   0.56
196310,   2.09,   5.22,   0.10,   4.11,   6.10,   3.79,   2.40,  -1.11,   1.58,  -1.97,   6.32,  12.52,   2.03,  -0.67,   0.44,   0.70,   2.86
196311,  -0.47,   1.29,  -1.35,   0.25,  -0.14,   2.50,  -2.30,  -1.40,  -1.83,  -0.87,  -1.11,  -6.68,   4.01,  -1.06,  -1.15,  -2.29,   1.97
196312,   2.81,   5.76,   4.40,   1.47,   4.56,   4.60,   2.53,   0.00,   1.51,   1.75,   2.46,  -1.01,   0.98,   2.41,   0.31,   1.61,   0.91
196401,   1.13,   1.62,   5.03,   0.59,   0.18,   3.26,   2.25,   2.57,   4.43,  -0.59,   2.33,   1.24,   3.18,   1.39,   2.73,  -1.16,   3.30
196402,   1.33,   3.74,   0.88,   2.73,   1.36,   2.28,   1.37,   4.54,   2.90,   2.38,   3.43,   2.58,   5.95,   0.87,   1.61,   3.77,   0.55
196403,   2.37,   2.60,   1.86,   0.70,   2.76,   2.37,   1.51,   4.90,   6.97,   5.76,   3.95,   0.30,   2.93,  -0.74,   2.34,   0.69,   0.19
196404,  -1.13,   7.01,   3.81,  -0.46,  -2.06,  -1.17,  -1.02,  -1.08,  -3.57,   0.23,  -2.22,   4.52,  -2.15,   1.05,   3.07,  -1.00,   0.21
196405,   1.64,   0.96,   2.23,   3.80,   2.17,   2.52,   0.33,   0.43,   1.17,   2.02,   3.07,   2.87,   5.58,   0.84,   4.19,   0.00,  -0.50
196406,   2.31,  -1.45,   0.74,   1.80,  -0.38,  -0.82,   0.70,   1.00,   0.91,   4.67,   1.00,   1.23,   3.24,   2.21,   3.89,  -1.20,   3.13
196407,   1.58,   2.22,   3.43,   4.92,   0.42,   2.18,   3.36,   0.88,   0.62,  -0.12,  -0.32,   6.42,   1.57,   4.93,   1.11,   1.89,  -0.29
196408,  -1.34,   0.10,  -2.01,  -1.44,  -1.76,  -2.42,  -1.67,  -1.37,  -0.08,  -1.56,  -1.97,   2.25,  -3.40,  -0.04,   0.58,  -2.14,  -1.47
196409,   1.95,   8.99,   2.93,   4.12,   7.54,   5.71,   1.32,   0.85,   5.51,   1.75,   1.78,   4.50,   4.68,   1.88,   3.48,   2.52,   1.23
196410,  -0.99,   0.12,   2.19,   4.04,  -1.08,   0.99,   1.58,   1.56,  -2.63,   3.89,  -0.26,   0.35,   2.79,   0.95,   2.34,  -0.63,   1.24
196411,   1.09,   0.46,   2.25,   1.55,   1.67,   2.43,   0.08,  -0.78,  -4.90,   0.58,  -0.26,  -2.95,  -2.17,   1.37,   3.34,  -0.87,  -0.54
196412,   1.11,  -0.31,   0.19,   0.13,   0.43,   0.75,   2.00,  -1.44,  -1.66,  -1.89,  -1.27,   2.52,  -2.00,   0.49,   0.17,  -1.21,   0.99
196501,   5.40,   6.90,   1.14,   7.93,   8.29,   5.61,   6.09,   5.37,   4.91,   4.83,   7.51,   2.87,   4.09,   3.96,   2.91,   2.71,   1.39
196502,   1.33,   3.22,  -3.22,   4.15,   3.38,   0.68,   1.66,   3.88,   2.98,   4.67,   3.70,  -1.66,   3.11,   0.43,   1.31,   1.29,   0.35
196503,  -1.34,  -0.45,  -3.03,   0.94,  -1.01,  -3.15,  -1.49,  -0.09,   0.04,  -1.13,  -1.32,   1.52,  -0.01,  -0.52,  -0.93,  -0.31,  -0.60
196504,   3.02,   2.35,   0.82,   6.93,   7.13,   2.13,   3.19,   1.79,   5.20,   6.16,   5.53,   7.62,   2.89,   0.66,   6.94,   2.64,   2.53
196505,  -0.81,  -2.19,   1.04,  -0.26,   0.35,   0.61,  -1.63,  -1.22,  -0.75,  -2.29,  -0.74,  -4.62,  -0.15,  -0.97,   0.27,  -2.33,   1.20
196506,  -4.31,  -8.90,  -2.36,  -8.51,  -5.51,  -5.80,  -5.15,  -7.04,  -6.87,  -5.59,  -6.23,  -6.81,  -7.26,  -3.66,  -6.09,  -4.90,  -4.73
196507,   1.05,   6.17,   1.78,   2.72,   5.80,  -0.01,   2.60,   0.85,   3.12,   7.33,   3.30,   1.86,   5.82,   1.06,  -1.72,   1.15,   0.31
196508,   1.95,   3.34,   1.95,   6.24,   8.17,   1.57,   5.57,   2.55,   2.79,   7.00,   5.32,   2.74,   5.35,   0.93,   2.13,   4.55,   2.01
196509,   0.20,   0.52,   3.96,   3.67,   7.96,   4.11,   0.57,   1.80,   2.07,   2.72,   5.04,   5.52,   5.28,   1.39,  -1.07,  -0.11,   3.23
196510,   1.09,   7.28,   2.12,   4.91,   5.36,   3.02,   3.42,   3.23,   5.27,   5.70,   5.28,   7.20,   6.59,   1.05,   0.10,   0.85,   0.25
196511,   0.32,   1.51,   1.12,   5.20,   1.82,  -2.02,   1.61,   1.03,  -4.40,   2.30,   3.22,  -5.36,   9.45,  -1.01,   1.15,   1.31,  -0.60
196512,   1.23,   6.66,   0.19,   1.86,   5.21,   2.39,   2.61,   1.87,   8.11,   1.52,  -0.47,   0.60,   0.61,  -0.33,   1.17,   1.95,   0.59
196601,   0.34,   9.29,   0.86,   6.64,   3.08,  -0.90,   2.65,   4.39,   4.19,   2.40,   1.47,   0.42,   7.34,  -3.01,  -5.11,   0.57,   1.21
196602,  -1.21,   7.14,  -3.60,   1.56,   0.63,  -1.90,  -2.15,  -1.07,  -1.73,   2.16,   3.52,  -1.77,   1.92,  -4.18,  -2.12,  -2.06,   0.14
196603,  -2.51,  -3.24,  -1.62,  -4.02,   3.00,  -4.61,  -1.02,  -3.14,  -2.28,  -5.28,  -0.58,  -5.45,  -1.28,  -0.14,  -2.12,  -4.06,  -3.85
196604,  -0.52,   2.64,   2.91,   1.52,   6.64,   0.39,  -0.79,  -0.38,   1.73,   4.36,   5.02,  -2.72,   4.53,   1.18,   2.61,   1.30,   4.11
196605,  -3.97,  -6.96,  -3.37,  -8.31,  -8.12,  -4.61,  -3.81,  -6.07,  -7.95,  -6.09,  -5.82,  -7.47,  -8.82,  -2.74,  -2.45,  -3.88,  -4.97
196606,  -2.44,  -2.06,  -2.18,  -1.94,   0.09,  -3.99,  -0.19,  -1.91,  -0.85,   0.19,  -0.75,  -2.62,   2.36,  -1.79,  -2.63,  -2.10,   0.52
196607,  -0.76,   0.38,   0.65,  -3.67,  -3.50,  -1.15,  -0.38,  -1.33,  -4.06,  -0.35,  -2.53,  -0.12,  -3.84,  -0.18,  -1.82,  -2.06,  -0.72
196608,  -6.18,  -9.60,  -6.37, -10.24,  -9.49,  -9.14,  -5.94,  -9.90,  -7.51,  -9.25,  -6.34,  -7.81, -11.67,  -8.61,  -6.05,  -8.84,  -6.10
196609,  -1.27,  -1.43,   3.88,  -4.39,  -5.06,  -7.56,  -0.40,  -2.11,  -2.30,  -0.84,  -3.09,   1.09,  -2.78,   4.36,  -2.03,  -0.01,  -0.22
196610,   7.84,  -1.59,   7.81,  -4.47,   2.51,   1.89,   4.77,   1.38,   6.78,   0.77,   0.94,  -1.23,  -0.95,   9.96,  -1.54,  10.35,   6.16
196611,   2.79,   9.37,  -1.29,   0.55,   6.87,  -1.83,   5.16,   3.71,  -0.30,  -0.91,   9.14,  -6.28,  11.73,  -1.37,   0.20,   3.04,   0.06
196612,  -0.21,   2.83,  -0.42,   0.93,  -1.67,   2.22,  -1.34,   2.92,   3.28,   5.44,   0.16,  -0.98,   1.38,   2.09,  -4.57,   3.44,   1.34
196701,   6.65,  12.04,   3.19,  12.27,   7.94,  11.53,   6.99,  15.44,  15.42,   6.97,  10.88,  15.00,  11.84,   2.84,  11.42,   8.98,   8.32
196702,   1.82,  -0.89,  -0.28,   3.64,   4.04,  -0.52,   0.89,   1.54,  -3.45,   1.60,   4.52,  -1.22,  -0.04,  -1.73,   2.65,   0.22,   2.48
196703,   4.00,   5.20,   3.90,   3.02,   2.40,   3.85,   7.97,   8.59,   5.19,  13.02,   7.45,   6.00,   5.25,   1.54,   2.05,   1.29,   3.46
196704,   4.35,   5.74,   1.97,   5.01,   5.61,   6.11,   4.00,   3.18,   3.23,   7.72,   7.13,  11.23,   2.11,   1.88,   9.82,   0.44,   1.95
196705,  -2.14,   1.05,  -2.48,  -1.05,  -6.74,  -5.92,  -4.67,  -4.20,  -1.95,  -1.75,  -3.55,  -6.73,  -1.02,  -4.12,  -5.11,  -2.42,  -4.80
196706,   4.07,   5.78,   3.16,   1.84,   2.28,  -0.36,   5.24,   4.37,   1.47,   4.37,   6.26,   0.32,   4.10,  -1.31,   3.44,   3.72,   1.42
196707,   5.55,  12.18,   7.13,   6.67,   6.12,   4.38,   5.85,   6.96,   7.74,   5.23,   4.51,   8.66,   6.03,   2.33,   5.96,   6.91,   0.58
196708,  -1.45,  -2.96,  -1.68,   3.86,  -0.30,  -0.53,  -0.33,   2.69,   0.72,  -1.88,  -0.34,  -0.33,  -3.16,  -0.65,   0.43,   2.20,  -0.67
196709,   2.23,   6.27,   3.46,   9.07,   4.26,   5.58,   1.56,   3.67,   0.26,   1.55,   8.12,   5.48,  -2.96,  -0.10,   1.95,   3.04,   3.60
196710,  -3.35,  -5.67,  -1.44,  -0.90,  -0.41,  -6.48,  -2.81,  -5.25, -10.04,  -7.61,   2.24,  -5.00,  -7.29,  -5.37,   0.73,  -3.78,  -1.88
196711,   0.58,   0.91,   1.29,   0.73,   2.12,  -2.74,   0.49,  -1.71,  -0.17,  -1.01,   2.00,  -0.07,   0.74,   3.19,   0.73,  -1.06,  -0.25
196712,   2.45,   5.70,   2.73,   4.73,   1.01,   5.71,   4.01,   6.59,   4.80,   3.23,   2.36,   3.13,   3.03,   3.29,   2.77,   6.72,   3.49
196801,  -0.89,  -2.44,  -0.45,   1.62,  -9.33,  -5.03,  -7.47,  -0.37,  -4.76,  -2.76,  -7.76,  -4.50,  -8.18,   0.18,   0.95,   2.90,  -1.80
196802,  -2.32,  -1.42,  -2.57,  -3.84,  -3.37,  -4.41,  -2.40,  -3.81,  -4.22,  -1.06,  -4.16,  -3.04,  -3.42,  -1.49,  -0.07,  -2.96,  -4.53
196803,   0.57,  -0.37,   1.58,   0.76,   3.27,  -0.50,   0.91,  -0.04,  -0.69,  -3.31,   3.62,   0.23,  -1.03,  -3.94,   3.24,   0.95,  -0.42
196804,  10.07,   6.76,   5.81,  12.92,  12.09,   7.84,  10.97,  14.93,   7.21,  11.24,  12.35,  11.17,  11.22,   2.42,  11.95,  11.43,   8.29
196805,   5.11,   4.00,   0.50,   6.09,   3.52,  -0.83,   1.73,   5.72,   5.19,   1.92,   4.37,   0.54,   4.42,   0.44,   3.03,   6.77,   2.03
196806,   1.00,  -0.02,   2.53,   0.69,  -3.04,   0.69,   2.25,  -1.47,   0.64,   3.02,  -1.37,  -0.63,   0.10,   8.45,   0.48,   7.85,   1.16
196807,  -3.51,  -6.20,   5.39,  -3.36,  -5.27,  -0.93,  -4.18,   0.22,  -6.61,  -4.02,  -4.94,  -2.79,  -5.34,   0.18,  -5.00,  -0.04,  -1.95
196808,   2.68,  -2.20,   1.43,   6.53,   2.76,   2.70,   0.20,   7.64,   1.53,   1.31,   0.96,   1.40,   0.82,  -0.87,   2.45,   4.85,   2.43
196809,   4.03,   4.43,   3.32,   5.60,   3.16,   7.03,   1.39,   4.95,   7.78,   3.75,   3.25,   7.30,   7.88,   0.26,   7.70,   9.93,   4.51
196810,   0.38,  -1.41,   2.42,   1.97,   0.89,   2.15,   1.03,  -1.30,   2.82,   3.83,  -3.91,   4.21,  -0.56,   0.49,   0.37,   2.85,   2.23
196811,   5.50,   9.63,   6.16,   5.04,   6.41,   4.63,   6.83,   6.10,   5.38,   6.35,   7.82,  -2.59,   8.15,   8.81,   4.59,   6.43,   5.60
196812,  -1.51,   2.56,  -2.17,  -2.28,  -5.91,  -2.70,  -2.53,  -1.63,   0.93,   0.90,  -4.67,  -4.38,  -3.33,  -2.92,  -4.53,  -6.03,  -4.94
196901,  -0.66,  -2.49,  -1.18,  -2.45,  -0.40,  -1.74,   0.49,  -1.32,   2.72,  -1.99,  -3.71,  -1.87,   0.58,   2.44,  -0.85,  -0.04,  -0.54
196902,  -5.58,  -7.01,  -5.71,  -8.95,  -5.60,  -5.53,  -5.20,  -5.99,  -8.44,  -3.82,  -3.72,  -2.27,  -8.13,  -5.22,  -3.27,  -8.84,  -4.53
196903,   1.12,  -1.59,   7.56,  -1.12,   2.35,  -0.07,   2.24,   3.98,   2.88,   3.18,   5.82,   4.84,  -1.90,  -1.29,   5.45,   3.36,   2.89
196904,   2.03,  -0.15,  -0.06,  -0.86,   4.55,  -1.07,   4.33,   1.74,   0.62,  -0.36,   2.74,  -0.51,  -2.00,   1.34,   4.02,   2.93,   4.40
196905,   1.79,   1.66,   4.40,  -0.57,  -0.88,  -0.85,   2.43,   0.11,  -2.74,   0.63,  -1.42,   1.17,  -3.58,   0.02,   0.86,  -1.30,   0.02
196906,  -6.41, -12.55,  -9.72,  -9.36,  -2.56,  -7.62,  -4.62, -11.78, -10.14,  -8.47,  -0.95,  -5.86,  -8.77,  -5.74,  -4.51,  -9.65,  -7.62
196907,  -5.59,  -8.52,  -9.27,  -9.30,  -4.33,  -3.97,  -2.74,  -7.25,  -6.53,  -6.11,  -5.68,  -7.86, -12.67,  -2.98,  -8.23,  -8.69,  -6.03
196908,   4.97,   5.06,   6.75,   3.19,   4.19,   3.07,   7.33,   8.35,   0.36,   6.31,   6.49,   3.08,   5.76,  -1.29,   8.21,  10.47,   4.73
196909,   0.84,   1.73,  -9.53,  -2.77,  -0.20,  -5.55,   1.29,  -4.26,  -1.03,   2.33,  -0.56,  -0.59,  -2.45,  -4.15,  -0.66,  -0.62,  -2.13
196910,   8.14,   2.21,  -1.54,   6.75,   5.85,   4.77,   9.71,   7.89,   8.17,   3.36,   5.36,   4.28,   5.61,   8.30,   6.37,   9.12,   6.02
196911,  -2.06,   0.37,  -4.96,  -3.53,  -3.18,  -4.49,  -0.42,  -3.84,  -4.58,  -2.25,  -1.67,  -4.49,  -8.36,  -5.28,  -3.89,  -6.84,  -1.41
196912,  -0.52,  -3.14,  -3.64,  -5.98,  -0.15,  -3.37,   2.55,  -4.36,  -1.29,  -1.09,  -0.66,  -3.77,  -6.97,  -0.63,  -2.84,  -2.26,  -2.69
197001,  -2.62,  -1.57, -11.22,  -4.74,  -7.60,  -6.74,  -5.35,  -9.51,  -5.70,  -4.38,  -8.28,  -8.45,  -9.71,  -4.24,  -6.04,  -9.19,  -8.00
197002,   5.61,   7.09,   4.66,   3.80,  -0.27,   3.68,   4.38,   8.37,  10.78,   4.42,   3.34,   7.93,   8.55,   8.38,   5.77,  11.44,   7.29
197003,  -0.89,  -1.64,  -0.07,   0.25,  -0.49,   0.84,  -3.55,  -1.17,   0.80,   1.51,  -1.23,   5.89,  -3.05,   2.91,  -1.44,  -0.76,  -0.88
197004, -10.03, -14.13,  -9.47, -11.05,  -8.87,  -3.83,  -8.98, -11.14,  -9.43, -10.60, -12.88,  -8.28, -12.88,  -8.07, -10.37, -12.79, -11.55
197005,  -7.11,  -1.68,   2.84, -10.21,  -9.81,  -2.66,  -5.28,  -9.05,  -9.40,  -9.70,  -9.33,  -5.80,  -7.66,  -5.35,  -9.26,  -8.38,  -6.23
197006,  -0.92,  -1.40,  -2.74,  -4.74,  -5.54,  -1.10,  -0.29,  -6.57,  -6.49,  -0.48,  -9.44,  -4.43, -13.60,  -4.71,  -3.79,  -4.54,  -7.06
197007,   5.67,   2.90,  12.91,   9.40,   5.93,   8.30,   2.79,  10.16,   3.53,   6.38,   1.68,   9.63,   7.00,   8.71,  10.91,   8.84,   8.70
197008,  -0.52,   3.55,   6.51,   5.83,   5.92,   5.49,   1.46,   4.02,  -0.02,   5.06,   6.47,   9.40,   8.96,   4.69,   5.11,   4.97,   5.20
197009,   4.94,  10.05,   3.24,   9.13,   6.33,  -1.48,   6.81,   7.56,   4.18,   2.47,   9.55,   1.17,   9.10,  -0.52,   7.19,   5.19,   3.18
197010,   0.83,  -3.26,   2.50,  -2.89,  -1.63,  -4.01,   1.86,  -4.31,  -5.05,  -5.09,  -2.52,  -3.02,  -6.70,  -0.83,  -1.28,  -7.25,  -2.82
197011,   4.80,  -0.13,   5.05,   2.62,   4.95,   4.99,   4.79,   0.96,   1.94,   1.41,   3.27,   8.79,   4.18,   9.41,   7.59,   5.93,   4.46
197012,   6.22,   5.71,   2.15,  13.64,   5.91,   9.72,   5.50,   9.11,   7.49,   6.09,   5.16,   5.68,   9.07,   7.18,   4.98,   9.59,   7.05
197101,   3.04,   5.48,   0.40,   9.45,   6.19,   6.79,   3.38,   6.58,   4.26,   7.70,   5.62,   2.42,  16.55,   2.93,   7.99,   5.20,   7.07
197102,   2.18,   3.38,   4.71,   6.12,   2.33,   1.78,   1.31,   0.73,  -0.13,   3.94,   3.04,   0.05,   3.10,  -2.60,   3.61,   1.91,   0.12
197103,   3.91,   6.87,   2.92,   2.16,   6.80,   3.43,   4.00,   0.66,   4.00,   4.05,   6.29,   3.03,   2.89,   2.41,   6.75,   7.19,   3.86
197104,   1.58,   3.93,   4.01,   1.51,   5.12,   6.45,   2.77,   4.11,   2.81,   2.88,   2.90,   8.57,  10.09,  -3.55,   5.39,   2.32,   3.42
197105,  -1.55,  -3.26,  -4.33,  -3.81,  -0.76,  -0.69,  -2.94,  -4.99,  -3.69,  -3.79,  -5.88,  -5.08,  -4.14,  -3.71,  -1.76,  -5.40,  -4.16
197106,   1.00,  -0.45,   1.09,  -3.89,   2.13,  -0.18,   2.70,  -2.92,  -4.73,  -2.84,  -1.65,  -2.26,  -1.76,   4.32,   0.13,   0.06,   0.72
197107,  -1.09,  -5.41,  -1.92,  -5.70,  -6.81,  -3.96,  -2.38,  -3.82,  -7.70,  -5.52,  -7.85,  -3.22,  -6.72,  -2.14,  -3.08,  -1.85,  -4.51
197108,   2.05,  -2.32,  -0.96,   6.85,   8.27,   8.18,   3.70,   6.41,   8.81,   6.03,   7.48,   9.84,  12.10,  -2.33,   6.43,   6.70,   1.28
197109,   0.42,  -3.63,  -1.64,  -0.29,   1.17,   0.22,   0.42,   1.89,  -7.39,  -3.08,  -1.13,   0.22,  -0.03,  -1.51,   0.59,  -0.28,  -0.53
197110,  -2.78, -12.86,  -4.40,  -6.09,  -4.67,  -6.48,  -2.83,  -6.22, -10.22,  -9.55,  -4.76,  -5.16,  -3.53,   2.05,  -3.50,  -2.31,  -4.37
197111,   0.50,  -3.83,  -0.07,  -3.26,   2.11,  -1.43,   0.53,  -4.11,  -2.52,  -2.16,   0.30,  -0.20,  -0.80,  -1.20,   0.50,   1.27,  -0.04
197112,   9.56,  12.58,   8.67,  12.36,   8.93,   6.83,   7.99,   8.48,  13.95,  10.29,  11.51,   5.53,  11.01,   8.11,   9.85,   5.79,   9.71
197201,   0.69,   8.11,   0.15,   5.85,   3.72,   4.41,   2.87,   1.63,   4.33,   1.40,   7.04,   4.25,   8.18,  -0.30,  -0.01,   0.76,   1.95
197202,   4.12,   4.86,   3.01,   2.24,   6.08,   2.67,   7.72,   3.38,   6.85,   6.72,   2.32,  -0.30,   2.92,  -2.50,   5.78,   0.03,   2.65
197203,  -0.23,  -1.79,  -5.08,  -1.53,   4.33,   2.48,   0.46,   0.72,   0.26,  -1.95,   2.31,   5.14,  -0.15,  -0.16,   2.29,   5.18,  -0.49
197204,   2.20,   0.37,  -0.67,  -1.51,   2.06,   2.21,   1.66,   2.06,   0.18,   0.73,   2.25,  -2.54,   1.10,  -2.82,  -0.72,   2.59,   0.08
197205,   0.76,   1.48,   3.08,  -4.58,   3.73,   1.39,   3.95,  -3.24,  -1.48,  -4.34,   3.55,  -2.65,   1.39,  -0.18,   1.99,  -1.83,   2.10
197206,  -0.64,  -2.49,  -0.86,  -1.84,  -0.72,  -3.87,   0.88,  -3.29,  -5.41,  -1.17,  -1.48,  -2.52,  -8.12,  -1.55,  -4.05,  -3.80,  -2.98
197207,   0.67,  -3.55,  -0.41,  -3.50,  -0.38,  -0.32,   2.80,  -2.88,  -3.87,   1.05,   0.52,  -1.77,  -2.54,   0.04,  -2.21,  -1.09,  -1.00
197208,   1.51,   3.88,  12.18,  -1.07,  -1.77,   7.61,   0.59,   0.87,   8.44,   3.28,   2.60,   4.53,   1.58,   5.97,  -0.63,   6.09,   3.91
197209,  -1.16,  -4.59,  -0.69,  -3.43,   1.66,  -4.60,  -0.53,  -3.08,  -3.94,  -3.58,  -1.10,  -1.20,  -5.09,   0.20,  -0.10,  -0.20,   0.25
197210,   1.14,  -0.71,   3.64,  -0.37,   0.44,   0.10,   2.55,  -0.54,  -1.89,  -1.74,  -3.16,  -3.58,   1.32,   6.77,   1.20,   1.62,   1.32
197211,   5.64,   4.53,   6.35,   9.57,   0.61,   5.92,   1.46,   7.93,  13.36,   4.08,   2.66,  10.04,   6.39,   6.40,   6.12,   4.72,   5.36
197212,   1.76,   2.59,   1.46,  -2.24,   3.99,   1.09,   3.37,  -2.01,  -5.64,  -0.13,   1.52,  -0.25,  -3.90,  -1.54,   1.97,  -0.78,   1.18
197301,  -3.22,   2.24,   4.20,  -7.31,  -5.92,  -2.39,  -0.86,  -7.54,  -0.96,  -5.43,   1.88,  -5.90,  -9.28,  -4.27,  -3.81,  -7.51,  -3.77
197302,  -3.18,   3.28,  -7.17,  -9.12,  -1.36,  -0.25,  -0.33,  -8.09,  -1.55,  -3.44,  -3.16,  -6.34,  -5.82,  -1.98,  -6.41,  -6.12,  -5.91
197303,  -1.02,  -2.11,   3.27,  -2.56,  -1.64,   0.78,   0.51,  -2.14,   3.67,   1.27,  -1.18,  -2.46,   1.69,  -2.15,  -5.55,  -0.38,  -0.35
197304,  -4.15,  -1.64,  -1.19,  -7.45,  -6.92,  -3.53,  -5.03,  -4.95,  -1.15,  -0.76,  -6.40,  -3.21,  -8.11,  -0.60,  -8.53,  -8.01,  -3.80
197305,  -0.94,  -2.31,  -2.55,  -6.53,   0.24,  -1.04,   0.34,  -4.97,  -5.18,  -2.11,  -2.50,  -6.04,  -8.37,   0.35,  -1.55,  -3.25,  -2.63
197306,  -3.13,   1.35,   2.09,  -9.51,   1.02,  -1.55,   0.99,  -2.68,  -2.67,  -1.26,   0.15,  -2.69,  -6.13,  -2.50,  -5.88,   2.54,  -2.04
197307,   5.88,   7.75,   0.64,  11.19,   4.92,   7.09,   6.03,  14.04,   7.07,   7.94,   6.10,   5.39,   9.84,  -2.40,  10.52,   8.97,   6.00
197308,  -1.99,  -0.24,  -3.43,  -6.45,  -3.47,  -1.67,  -7.82,  -2.24,   1.11,  -0.50,  -2.41,  -3.18,  -3.69,  -2.10,  -4.34,  -2.33,  -2.29
197309,   6.00,  11.33,   9.29,   8.28,   0.10,  10.28,  -0.37,   9.51,   9.87,   6.47,  -1.07,   6.92,  10.81,   7.91,   6.97,   7.38,   6.67
197310,  -1.75,   6.36,   5.68,  -3.07,  -0.61,   2.74,   0.33,  -0.48,   7.41,   2.20,   4.08,  -7.09,  -0.18,  -3.41,  -3.91,  -1.78,  -2.64
197311, -12.61,  -6.58,  -5.33, -23.08, -13.16, -17.85,  -8.36, -19.26, -14.21,  -8.55, -10.85, -20.88, -15.33, -11.64, -18.89, -12.38, -12.44
197312,  -0.81,   8.06,   8.58,  -7.97,  -1.13,   5.86,  -5.22,   0.83,  10.50,   2.72,  -3.55,  -4.13,   4.46,   3.43,   0.05,   2.10,   1.78
197401,   1.53,   5.05,  -8.50,  10.35,  -1.80,   1.91,  -1.76,   6.25,   4.90,  -0.59,  -0.37,  11.76,   2.98,   4.55,   6.75,   0.33,   1.53
197402,   0.14,   2.17,  -1.35,   1.28,  -3.28,   1.95,  -1.34,   3.86,   3.46,  -0.29,  -0.60,  -0.35,   6.99,   0.29,   0.67,   0.56,   0.73
197403,  -2.40,  -4.61,  -3.55,   0.65,  -0.47,   1.55,   0.19,  -0.61,  -2.66,  -3.43,  -2.86,   0.27,  -5.08,  -3.66,  -3.64,  -4.13,  -1.81
197404,  -3.37,  -7.22,  -6.78,  -2.56,  -5.49,   0.99,  -1.47,  -4.43,   0.17,  -6.07,  -3.41,  -2.80,  -3.53, -12.23,  -1.86,  -6.75,  -4.20
197405,  -3.95,  -7.93,  -7.62,  -6.96,   0.18,  -0.13,   1.03,  -6.75,  -8.93, -11.44,  -4.65,   2.88,  -5.17,  -4.93,   1.87, -10.12,  -3.79
197406,  -0.47,   0.76,   0.07,  -2.58,  -1.83,   0.49,  -0.51,  -4.83,   2.94,  -2.08,  -2.63,  -3.39,  -1.17,  -6.22,  -2.56,  -6.84,  -2.22
197407, -12.21,   4.94,  -0.83,  -3.27, -13.79,  -4.37, -12.87,  -5.53,   3.97,  -7.01,  -7.78, -12.04,  -6.53,   0.74, -13.77,  -7.25,  -7.45
197408, -12.23,  -9.19,  -8.59,  -6.22, -10.57, -11.18,  -8.20,  -9.54,  -8.09,  -8.20,  -6.82,  -4.10,  -9.41,  -8.69, -13.61, -11.79,  -6.64
197409, -13.50, -12.35,  -8.01,  -8.40, -18.28, -10.27, -15.06, -10.66,  -8.15,  -9.08, -15.91, -10.01,  -8.73,  -1.32, -12.54,  -7.11, -10.23
197410,  18.93,  22.27,  21.51,   4.97,  13.25,  17.96,  28.99,  14.57,   9.73,  14.93,  17.73,  -2.96,  15.62,  13.02,   8.93,  21.02,  14.06
197411,  -3.50,  -1.85,  -4.20, -12.63,  -7.30, -10.07,  -0.21,  -5.54,  -1.31,   0.20,  -4.74,  -6.46,  -5.10,  -0.15,  -5.99,  -2.16,  -4.06
197412,  -0.31,  -5.77,   1.20,  -2.69,  -7.58,  -3.78,  -2.28,  -5.38,  -3.83,  -0.32,  -5.05,   0.32,  -6.01,  -0.83,  -3.42,  -2.63,  -3.20
197501,  20.14,  11.84,   4.87,  25.82,  20.28,  10.20,   2.34,  26.14,  17.73,  15.72,  13.39,  22.78,  18.01,  18.83,  26.90,  17.33,  15.32
197502,   5.47,   5.74,   2.42,   1.51,  13.18,   9.15,  11.29,   3.36,   1.61,   5.65,  12.67,   0.55,   5.94,   0.88,   5.08,   0.26,   6.33
197503,   5.58,   9.04,  -2.14,  15.47,   4.87,   5.99,   2.16,   8.43,  11.63,   3.25,   2.04,   7.02,   5.42,  -1.33,  11.24,   2.49,   1.75
197504,   1.01,  10.19,   7.42,   7.29,   8.50,  16.23,   1.42,   3.36,   9.52,   1.43,   5.72,   3.44,   6.12,  -1.63,   2.50,   1.34,   4.30
197505,   6.50,   7.84,  12.24,   2.95,   0.74,   0.27,   6.16,   5.41,  -4.95,   3.23,   5.13,   4.97,   3.22,   8.54,   4.11,   6.41,   5.54
197506,   4.90,   4.31,   7.00,   8.58,   3.85,   4.33,   1.40,   5.58,   6.14,   8.46,   2.69,   9.12,   5.76,  10.74,   7.48,   6.35,   4.38
